bar,bar_offset,pred_dir,actual_dir,dir_correct,pct_err,pred_vol,actual_vol,vol_ratio,close,rsi,trend,vol_pct
616,3,-1,1,False,4.535905238900624,1745.1758,1273.9700000000012,1.3698719602894875,65043.99,67.14729737543394,UPTREND,80.0
616,4,-1,1,False,5.500508853200974,1640.0234,1196.320000000007,1.3708902613849057,65701.66,67.14729737543394,UPTREND,80.0
616,5,-1,1,False,4.9965677100891845,1546.0859,794.5199999999968,1.9459370909480016,65258.0,67.14729737543394,UPTREND,80.0
640,0,-1,-1,True,0.31596471254829916,997.8672,274.25999999999476,3.6383985542916175,66483.69,64.45079425785981,UPTREND,16.0
640,1,-1,1,False,1.4738355780022447,1348.8555,558.3800000000047,2.415658635248377,66825.0,64.45079425785981,UPTREND,16.0
640,2,-1,1,False,2.35395375907414,1255.3203,918.9900000000052,1.3659782070533877,67224.0,64.45079425785981,UPTREND,16.0
640,3,-1,1,False,3.3848587525223524,1650.9922,639.1100000000006,2.5832676495438944,67139.96,64.45079425785981,UPTREND,16.0
640,4,-1,1,False,4.109608128199936,1406.8633,474.22000000000116,2.9666890499135348,67171.33,64.45079425785981,UPTREND,16.0
640,5,-1,1,False,3.8063158797811054,1743.2695,628.4199999999983,2.774051639429052,66701.99,64.45079425785981,UPTREND,16.0
664,0,-1,1,False,1.2223009352852259,1131.6055,592.0,1.911495724239865,66367.99,49.69116806192703,UPTREND,44.0
664,1,-1,1,False,1.1055155003324468,1684.0977,1008.0199999999895,1.670698653052536,66176.0,49.69116806192703,UPTREND,44.0
664,2,-1,-1,True,0.5467988408578566,1117.2773,1150.6600000000035,0.9709882534806081,65652.0,49.69116806192703,UPTREND,44.0
664,3,-1,-1,True,0.4070683431228585,1483.8359,955.6600000000035,1.552681850762818,65376.0,49.69116806192703,UPTREND,44.0
664,4,-1,-1,True,1.321291450517912,1529.1094,1759.0,0.8693060687890847,64093.59,49.69116806192703,UPTREND,44.0
664,5,-1,-1,True,0.7690136569526304,1729.3594,590.0,2.931117584745763,64134.0,49.69116806192703,UPTREND,44.0
688,0,-1,1,False,0.611159174332213,989.14844,780.0,1.2681390224358975,67836.0,56.997274274649186,UPTREND,46.0
688,1,-1,1,False,0.5417529011752532,933.4453,545.6900000000023,1.7105780067437484,67645.0,56.997274274649186,UPTREND,46.0
688,2,-1,1,False,1.2301315296863988,1051.8125,694.429999999993,1.5146415045433097,68112.0,56.997274274649186,UPTREND,46.0
688,3,-1,1,False,1.8246556807132914,1327.8672,476.2100000000064,2.7884067690724303,68249.88,56.997274274649186,UPTREND,46.0
688,4,-1,1,False,3.4801520728814657,975.5703,1632.0,0.5977759267769608,69347.67,56.997274274649186,UPTREND,46.0
688,5,-1,1,False,3.7044454278210965,917.21094,624.929999999993,1.4677018826108688,69528.01,56.997274274649186,UPTREND,46.0
712,0,-1,1,False,0.7588450484543694,1519.4102,401.5400000000009,3.783957155576024,64674.25,36.362551544297936,DOWNTREND,57.99999999999999
712,1,-1,-1,True,2.1524805723882734,1549.1211,2283.510000000002,0.6783947054096539,62906.6,36.362551544297936,DOWNTREND,57.99999999999999
712,2,-1,-1,True,1.086259328583244,1136.2695,1207.8300000000017,0.940752863606632,63422.01,36.362551544297936,DOWNTREND,57.99999999999999
712,3,-1,1,False,1.6617792314076425,790.45703,2323.1699999999983,0.34024932796566787,65354.02,36.362551544297936,DOWNTREND,57.99999999999999
712,4,-1,1,False,0.526870272150181,1149.9336,1928.1399999999994,0.5963952792587677,64609.18,36.362551544297936,DOWNTREND,57.99999999999999
712,5,1,-1,False,0.3898945118350508,1873.5977,847.8799999999974,2.2097438980162356,64164.07,36.362551544297936,DOWNTREND,57.99999999999999
736,0,1,-1,False,4.9983108930658355,2462.8398,2584.9000000000015,0.9527795441796583,51340.0,14.578376665872483,DOWNTREND,92.0
736,1,1,1,True,0.9407815868569712,1994.5508,5437.169999999998,0.36683619994408867,54321.09,14.578376665872483,DOWNTREND,92.0
736,2,1,1,True,4.7191318782145375,2232.707,3045.0,0.7332371202791461,53470.09,14.578376665872483,DOWNTREND,92.0
736,3,1,1,True,6.265660632842527,2796.7578,1738.0,1.6091817102991945,54018.81,14.578376665872483,DOWNTREND,92.0
736,4,1,1,True,5.385937743922511,2657.2812,2326.0,1.1424253009458298,55665.73,14.578376665872483,DOWNTREND,92.0
736,5,1,1,True,5.48570522066165,1973.7969,914.4800000000032,2.158381675925108,55999.99,14.578376665872483,DOWNTREND,92.0
