bar,bar_offset,pred_dir,actual_dir,dir_correct,pct_err,pred_vol,actual_vol,rsi,trend,vol_pct,close
496,5,1,-1,False,3.7037240079244618,1604.0547,585.3700000000026,40.9118343741365,DOWNTREND,56.00000000000001,60794.01
502,0,1,1,True,0.4340567715841599,1081.0625,718.5299999999988,42.011962555813746,DOWNTREND,72.0,61196.02
502,1,1,1,True,0.48930894341951403,1584.9062,1234.6200000000026,42.011962555813746,DOWNTREND,72.0,61576.0
502,2,1,1,True,0.12637306753458097,1639.957,603.8199999999997,42.011962555813746,DOWNTREND,72.0,61450.0
502,3,1,1,True,0.07395572741399538,1766.7383,381.3600000000006,42.011962555813746,DOWNTREND,72.0,61706.47
502,4,1,1,True,0.4762662694852553,1590.0391,752.939999999995,42.011962555813746,DOWNTREND,72.0,61828.17
502,5,1,1,True,2.245972025921427,2081.3164,598.4100000000035,42.011962555813746,DOWNTREND,72.0,61350.01
508,0,1,1,True,0.10259209353217702,976.72656,580.2299999999959,48.4793442300478,DOWNTREND,62.0,61690.0
508,1,1,-1,False,1.6649470861669928,1471.2461,1124.0,48.4793442300478,DOWNTREND,62.0,61062.01
508,2,1,-1,False,3.470942078527059,1665.4727,1040.1699999999983,48.4793442300478,DOWNTREND,62.0,60123.73
508,3,1,-1,False,3.7546846681099364,1890.8477,387.0,48.4793442300478,DOWNTREND,62.0,60427.84
508,4,1,-1,False,4.382499804565353,1918.1328,625.5200000000041,48.4793442300478,DOWNTREND,62.0,60762.0
508,5,1,-1,False,4.052885292609774,1269.8125,442.1800000000003,48.4793442300478,DOWNTREND,62.0,61052.3
514,0,1,1,True,0.4281273418705936,1636.8633,333.97000000000116,46.278152451154,DOWNTREND,14.000000000000002,61102.33
514,1,1,1,True,0.9266236642064609,1477.3711,233.02999999999884,46.278152451154,DOWNTREND,14.000000000000002,61106.0
514,2,1,1,True,1.7059267928091926,2118.0,208.87999999999738,46.278152451154,DOWNTREND,14.000000000000002,61057.39
514,3,1,-1,False,2.707846153865073,1782.0703,250.48999999999796,46.278152451154,DOWNTREND,14.000000000000002,60986.68
514,4,1,-1,False,3.360058311132393,1591.5781,337.0699999999997,46.278152451154,DOWNTREND,14.000000000000002,60898.32
514,5,1,1,True,2.4668353283325724,1624.9688,1069.7900000000009,46.278152451154,DOWNTREND,14.000000000000002,61528.01
520,0,1,1,True,0.45018325617283955,869.1797,320.58000000000175,52.66225054432104,DOWNTREND,12.0,61560.0
520,1,1,1,True,0.3456731150930258,1507.6094,514.0,52.66225054432104,DOWNTREND,12.0,61717.9
520,2,1,1,True,0.0055452313942180404,1550.9258,519.7999999999956,52.66225054432104,DOWNTREND,12.0,62026.83
520,3,1,1,True,0.5679131013169756,1397.0,1223.560000000005,52.66225054432104,DOWNTREND,12.0,62772.01
520,4,1,1,True,1.0481719838001704,1118.2969,1245.010000000002,52.66225054432104,DOWNTREND,12.0,63437.69
520,5,1,1,True,0.9108703181081981,1560.7734,243.72000000000116,52.66225054432104,DOWNTREND,12.0,63277.84
526,0,1,-1,False,1.1452234317431855,1116.0117,721.9199999999983,59.12413269785278,UPTREND,76.0,62662.09
526,1,1,-1,False,0.38092138765999745,831.8711,668.9100000000035,59.12413269785278,UPTREND,76.0,63132.9
526,2,1,-1,False,0.2819607253445473,784.2422,894.9900000000052,59.12413269785278,UPTREND,76.0,63226.78
526,3,1,-1,False,1.0408236452024906,1090.332,618.8800000000047,59.12413269785278,UPTREND,76.0,62899.99
526,4,1,-1,False,0.4604045052738706,1291.1719,501.4100000000035,59.12413269785278,UPTREND,76.0,63138.67
526,5,1,-1,False,1.0417243799655755,1085.543,665.8000000000029,59.12413269785278,UPTREND,76.0,62629.99
532,0,1,1,True,0.06672405116436994,988.3672,464.9699999999939,56.838418577728504,UPTREND,36.0,62832.01
532,1,1,-1,False,1.4465964885433062,1148.3438,1328.260000000002,56.838418577728504,UPTREND,36.0,61948.08
532,2,-1,-1,True,1.1131738171042225,1220.2344,562.5299999999988,56.838418577728504,UPTREND,36.0,61939.1
532,3,1,-1,False,0.8177298932477678,818.9961,305.68999999999505,56.838418577728504,UPTREND,36.0,62135.47
532,4,-1,-1,True,2.510686171572472,825.5156,1685.9400000000023,56.838418577728504,UPTREND,36.0,60987.99
532,5,-1,-1,True,2.8221219899585983,1034.0703,365.8399999999965,56.838418577728504,UPTREND,36.0,60870.01
538,0,1,-1,False,1.477567248192086,922.70703,1378.1900000000023,34.63806026981105,DOWNTREND,76.0,60386.01
538,1,1,-1,False,2.0701624125111633,943.1211,987.9099999999962,34.63806026981105,DOWNTREND,76.0,60186.25
538,2,1,-1,False,3.2415280910692137,1057.4141,989.5599999999977,34.63806026981105,DOWNTREND,76.0,59671.1
538,3,1,-1,False,2.498926959413423,874.6914,974.8199999999997,34.63806026981105,DOWNTREND,76.0,60208.58
538,4,1,-1,False,4.655887543991743,997.84375,2698.1800000000003,34.63806026981105,DOWNTREND,76.0,59102.0
538,5,1,-1,False,7.024303959001027,1273.2227,1046.0,34.63806026981105,DOWNTREND,76.0,58219.99
544,0,1,-1,False,1.8428911624159396,878.8828,1554.1800000000003,24.45164554896921,DOWNTREND,72.0,57761.94
544,1,1,-1,False,1.7170232950636397,1509.5391,1579.1900000000023,24.45164554896921,DOWNTREND,72.0,58140.0
544,2,1,1,True,1.7012932836018033,1477.5352,923.9700000000012,24.45164554896921,DOWNTREND,72.0,58283.62
544,3,1,-1,False,4.4932030905866585,1220.3047,1947.1299999999974,24.45164554896921,DOWNTREND,72.0,57050.01
544,4,1,-1,False,8.831753326076146,1485.2891,2546.0,24.45164554896921,DOWNTREND,72.0,55227.99
544,5,1,-1,False,11.10107779235707,1619.5898,1870.489999999998,24.45164554896921,DOWNTREND,72.0,54415.05
550,0,1,1,True,1.9742414821623275,1883.9375,1750.0,27.53655285264277,DOWNTREND,96.0,55486.5
550,1,1,1,True,2.274672620098126,1910.3633,1849.6700000000055,27.53655285264277,DOWNTREND,96.0,56662.0
550,2,1,1,True,3.4287196261003667,1595.5195,1260.689999999995,27.53655285264277,DOWNTREND,96.0,56465.42
550,3,1,1,True,3.438213307665587,1412.125,551.0,27.53655285264277,DOWNTREND,96.0,56628.79
550,4,1,1,True,4.780887143237015,1043.9766,827.5,27.53655285264277,DOWNTREND,96.0,56410.0
550,5,1,1,True,5.3262490946189445,1702.0547,665.9000000000015,27.53655285264277,DOWNTREND,96.0,56606.0
556,0,1,1,True,0.17002758348019187,1044.707,439.5500000000029,38.61493932326206,DOWNTREND,20.0,56731.42
556,1,1,1,True,0.14096171262490967,1889.7148,941.0999999999985,38.61493932326206,DOWNTREND,20.0,57317.98
556,2,1,1,True,0.026719246123140535,1562.168,927.239999999998,38.61493932326206,DOWNTREND,20.0,57857.99
556,3,1,1,True,0.5630992709444451,1745.8008,668.0800000000017,38.61493932326206,DOWNTREND,20.0,58230.13
556,4,1,1,True,1.608474553792093,1814.168,611.4599999999991,38.61493932326206,DOWNTREND,20.0,57963.45
556,5,1,1,True,3.433017364566391,1874.582,934.510000000002,38.61493932326206,DOWNTREND,20.0,57369.99
562,0,1,1,True,0.37462881787330315,1539.082,560.7699999999968,45.0736582330902,DOWNTREND,18.0,57460.0
562,1,1,-1,False,2.339384656109892,1524.4141,1067.5599999999977,45.0736582330902,DOWNTREND,18.0,56825.42
562,2,1,-1,False,1.9747295983804363,1224.9141,636.4499999999971,45.0736582330902,DOWNTREND,18.0,57151.1
562,3,1,-1,False,5.251312439567542,1448.6406,1594.729999999996,45.0736582330902,DOWNTREND,18.0,55857.81
562,4,1,-1,False,7.646592329751205,1327.8516,1762.9099999999962,45.0736582330902,DOWNTREND,18.0,55160.01
562,5,1,-1,False,6.819902273884142,1230.5352,936.3799999999974,45.0736582330902,DOWNTREND,18.0,55852.01
568,0,1,1,True,0.9858885557636323,1665.6094,2495.6200000000026,48.182723183493344,DOWNTREND,98.0,57154.01
568,1,1,-1,False,2.4476786366297105,1645.6328,2821.0999999999985,48.182723183493344,DOWNTREND,98.0,55761.52
568,2,1,1,True,2.702603875343925,1676.8086,1149.25,48.182723183493344,DOWNTREND,98.0,56477.31
568,3,1,1,True,3.998936363322186,1708.707,771.9400000000023,48.182723183493344,DOWNTREND,98.0,56714.62
568,4,1,1,True,4.069769482192596,2161.379,1073.2100000000064,48.182723183493344,DOWNTREND,98.0,57168.36
568,5,1,1,True,5.254702739594844,2212.3672,742.5,48.182723183493344,DOWNTREND,98.0,57116.84
574,0,1,1,True,0.8961249375522466,1185.5312,875.989999999998,51.36697448486388,DOWNTREND,40.0,57428.01
574,1,1,1,True,1.062676516227963,2303.996,1228.0899999999965,51.36697448486388,DOWNTREND,40.0,57477.01
574,2,1,1,True,1.090737795835295,1621.0742,933.9199999999983,51.36697448486388,DOWNTREND,40.0,57862.01
574,3,1,1,True,2.137220068906115,2093.1484,555.6999999999971,51.36697448486388,DOWNTREND,40.0,58050.0
574,4,1,1,True,3.3642383676970797,2328.5,898.9100000000035,51.36697448486388,DOWNTREND,40.0,58180.01
574,5,1,1,True,1.9523408753841935,2973.668,1290.0,51.36697448486388,DOWNTREND,40.0,58977.99
580,0,1,-1,False,1.1352914714832798,2096.6055,721.1599999999962,57.09383379955994,UPTREND,56.00000000000001,58492.0
